id,name,status,temperature,stockThreshold,openTime,closeTime,installedDate,lastCheckupDate,nextCheckupDate,lowStockItems,outStockItems,position,city,country
655,Machine 655,active,5,100,01:00,23:59,2023-07-28T17:11:43.588Z,2024-01-12T07:42:16.845Z,2024-02-20T06:14:55.426Z,12,0,"17.371598581301114,112.25365620303933",Bangkok,Thailand
656,Machine 656,inactive,5,100,00:00,20:59,2023-12-16T12:46:09.848Z,2024-01-10T09:06:59.229Z,2024-03-02T15:21:41.179Z,2,0,"18.50607565637271,101.88579071160586",Bangkok,Thailand
657,Machine 657,inactive,5,100,06:00,19:59,2023-09-17T16:12:31.681Z,2024-01-26T22:36:23.035Z,2024-02-28T04:20:17.792Z,13,4,"11.052474541072703,89.83199995585028",Bangkok,Thailand
658,Machine 658,active,5,100,05:00,19:59,2023-11-11T11:49:12.995Z,2023-11-15T03:13:11.351Z,2024-02-24T02:49:05.315Z,17,2,"9.019226848170277,93.58901044065965",Bangkok,Thailand
659,Machine 659,inactive,5,100,01:00,18:59,2023-11-13T00:42:58.865Z,2024-01-09T02:13:44.242Z,2024-02-25T18:12:03.212Z,4,1,"11.76281107415984,101.08321741555324",Bangkok,Thailand
660,Machine 660,active,5,100,06:00,21:59,2023-12-11T02:19:50.959Z,2023-12-11T07:47:54.125Z,2024-02-29T15:38:48.392Z,11,5,"16.383174083034927,101.29885110824239",Bangkok,Thailand
661,Machine 661,inactive,5,100,04:00,18:59,2023-06-08T21:56:45.461Z,2024-01-10T19:40:20.143Z,2024-02-15T19:12:29.932Z,14,3,"15.194201245256444,98.86450261527455",Bangkok,Thailand
662,Machine 662,active,5,100,06:00,22:59,2023-08-01T10:48:39.222Z,2023-12-11T05:01:45.853Z,2024-02-22T05:00:34.173Z,9,1,"3.0499813980848316,104.97522972653667",Bangkok,Thailand
663,Machine 663,active,5,100,02:00,20:59,2023-06-18T17:26:34.530Z,2023-09-21T07:50:58.267Z,2024-03-03T09:57:49.177Z,19,4,"22.26057674197947,103.51349447750249",Bangkok,Thailand
664,Machine 664,active,5,100,03:00,23:59,2023-12-25T05:37:25.075Z,2024-01-30T03:06:04.067Z,2024-02-21T12:45:42.240Z,1,5,"17.077339372870785,100.45414746747701",Bangkok,Thailand
665,Machine 665,inactive,5,100,03:00,20:59,2024-01-16T18:57:24.731Z,2024-01-20T13:33:34.202Z,2024-02-16T15:53:19.969Z,13,4,"15.077054748370317,97.52637647914946",Bangkok,Thailand
666,Machine 666,inactive,5,100,05:00,23:59,2023-09-29T08:09:03.607Z,2023-12-22T16:13:01.348Z,2024-03-03T03:33:37.141Z,6,2,"16.525977439629195,98.04252753541641",Bangkok,Thailand
667,Machine 667,inactive,5,100,04:00,23:59,2023-10-09T05:45:14.477Z,2023-10-10T18:23:23.009Z,2024-02-24T18:38:33.482Z,9,4,"13.651770101822505,103.32878404354949",Bangkok,Thailand
668,Machine 668,inactive,5,100,05:00,20:59,2023-06-25T14:35:52.187Z,2024-01-16T13:42:22.589Z,2024-03-02T19:12:09.610Z,20,4,"21.624064099812152,94.53386803922024",Bangkok,Thailand
669,Machine 669,active,5,100,00:00,22:59,2023-12-17T09:10:06.116Z,2024-01-26T22:22:18.147Z,2024-02-21T13:43:05.709Z,11,1,"18.48412582856518,102.34507924878801",Bangkok,Thailand
670,Machine 670,active,5,100,04:00,18:59,2024-01-17T03:09:42.638Z,2024-01-21T17:37:58.460Z,2024-02-28T09:14:48.761Z,13,0,"15.031691572026581,110.28596128932372",Bangkok,Thailand
671,Machine 671,inactive,5,100,06:00,20:59,2023-11-02T12:03:43.521Z,2023-11-21T05:34:16.726Z,2024-03-01T13:39:39.652Z,4,2,"21.901790066644523,104.41983652817555",Bangkok,Thailand
672,Machine 672,inactive,5,100,06:00,19:59,2023-12-15T21:52:54.874Z,2024-01-06T13:34:54.729Z,2024-02-16T12:40:23.432Z,16,1,"17.013699104331916,98.82058771702373",Bangkok,Thailand
673,Machine 673,inactive,5,100,00:00,23:59,2023-09-21T18:39:12.082Z,2023-10-03T03:23:40.632Z,2024-02-14T06:52:31.261Z,20,2,"12.726713443220316,100.0072986419317",Bangkok,Thailand
674,Machine 674,inactive,5,100,01:00,19:59,2023-06-26T17:13:24.125Z,2023-07-24T14:58:33.147Z,2024-02-23T17:24:57.388Z,7,1,"16.30960633616473,98.74222652472417",Bangkok,Thailand
675,Machine 675,active,5,100,05:00,22:59,2023-11-15T13:15:50.766Z,2024-01-01T16:30:59.171Z,2024-03-01T08:48:28.913Z,2,3,"7.531666513255632,102.73205894269665",Bangkok,Thailand
676,Machine 676,active,5,100,01:00,21:59,2023-07-29T08:01:20.333Z,2023-08-09T03:15:42.850Z,2024-02-25T12:21:40.976Z,0,1,"6.421529188918618,110.77462244709784",Bangkok,Thailand
677,Machine 677,inactive,5,100,04:00,20:59,2023-08-25T18:14:01.448Z,2023-11-16T08:48:26.245Z,2024-03-01T13:53:22.097Z,0,3,"19.26652079192837,100.70988944552221",Bangkok,Thailand
678,Machine 678,inactive,5,100,05:00,21:59,2023-11-10T01:25:28.349Z,2024-01-06T10:49:40.253Z,2024-02-13T19:55:31.846Z,19,0,"9.026818586332173,110.92072442498727",Bangkok,Thailand
679,Machine 679,active,5,100,01:00,22:59,2023-07-15T07:18:00.172Z,2023-09-10T13:53:12.479Z,2024-03-02T23:26:14.456Z,6,0,"18.382381573299053,101.18301785542053",Bangkok,Thailand
680,Machine 680,active,5,100,03:00,23:59,2023-11-07T15:49:39.059Z,2024-01-29T21:32:54.454Z,2024-02-14T17:07:00.609Z,14,4,"3.4512601206589917,103.17778079557718",Bangkok,Thailand
681,Machine 681,active,5,100,01:00,22:59,2024-01-25T18:49:05.312Z,2024-01-27T01:36:02.883Z,2024-02-26T05:55:59.896Z,2,0,"9.711937604117573,101.67534828198211",Bangkok,Thailand
682,Machine 682,inactive,5,100,01:00,23:59,2023-08-22T02:14:16.469Z,2023-10-03T04:14:06.802Z,2024-03-02T00:08:58.463Z,15,3,"10.785568525031547,100.32944439897756",Bangkok,Thailand
683,Machine 683,active,5,100,03:00,20:59,2023-08-04T10:19:09.763Z,2023-09-03T23:30:56.844Z,2024-03-01T02:41:19.692Z,19,4,"23.411271509330604,105.16275622480259",Bangkok,Thailand
684,Machine 684,active,5,100,03:00,22:59,2023-09-14T12:10:25.965Z,2023-10-07T07:21:26.260Z,2024-03-05T00:59:25.023Z,7,1,"20.40988971128097,101.16604782160198",Bangkok,Thailand
685,Machine 685,active,5,100,02:00,20:59,2023-12-26T20:31:47.192Z,2024-01-30T04:37:08.916Z,2024-02-28T15:43:36.477Z,4,2,"10.131374432705929,104.8855356902776",Bangkok,Thailand
686,Machine 686,active,5,100,01:00,22:59,2023-07-13T23:02:47.284Z,2023-08-02T13:25:30.146Z,2024-02-19T00:19:04.882Z,10,1,"15.420000250468764,96.18423665322302",Bangkok,Thailand
687,Machine 687,active,5,100,04:00,22:59,2023-07-08T22:14:32.078Z,2023-12-18T21:25:08.882Z,2024-02-14T09:36:12.367Z,10,4,"11.330687224879174,97.16919535494583",Bangkok,Thailand
688,Machine 688,active,5,100,04:00,19:59,2023-12-28T11:11:11.294Z,2023-12-29T21:40:48.915Z,2024-02-27T02:59:57.709Z,15,2,"13.877372948714102,108.55263690086315",Bangkok,Thailand
689,Machine 689,inactive,5,100,02:00,19:59,2023-07-26T23:56:14.083Z,2023-11-11T04:44:20.245Z,2024-02-22T22:02:12.170Z,7,5,"15.2961845081379,109.0693597705523",Bangkok,Thailand
690,Machine 690,active,5,100,05:00,21:59,2023-12-10T13:01:05.839Z,2024-01-28T14:22:44.601Z,2024-03-03T16:19:13.054Z,15,2,"14.185960727828654,98.52342849413878",Bangkok,Thailand
691,Machine 691,inactive,5,100,02:00,20:59,2023-09-21T18:17:28.724Z,2023-10-08T13:06:32.259Z,2024-02-25T02:25:35.898Z,8,1,"14.020027887118461,100.61566590839084",Bangkok,Thailand
692,Machine 692,inactive,5,100,04:00,22:59,2023-08-24T04:44:19.676Z,2024-01-29T12:31:33.715Z,2024-02-26T04:58:30.431Z,13,5,"19.572278857256627,102.4972762642725",Bangkok,Thailand
693,Machine 693,inactive,5,100,06:00,20:59,2023-11-27T22:55:03.958Z,2023-12-29T02:28:41.757Z,2024-02-14T10:36:15.887Z,5,4,"13.400799395710397,99.78278103085836",Bangkok,Thailand
694,Machine 694,active,5,100,02:00,19:59,2023-10-22T04:09:14.927Z,2023-12-22T05:17:06.706Z,2024-02-14T06:21:58.087Z,8,1,"12.119373010242143,101.4242501816218",Bangkok,Thailand
695,Machine 695,inactive,5,100,00:00,22:59,2024-01-29T10:50:25.019Z,2024-01-30T10:16:14.382Z,2024-02-18T09:12:06.922Z,15,5,"13.086410665395709,105.89211764278389",Bangkok,Thailand
696,Machine 696,active,5,100,00:00,20:59,2023-09-06T07:42:16.944Z,2023-12-17T02:31:02.433Z,2024-02-14T19:02:57.728Z,10,5,"26.70639931499432,99.05471911564211",Bangkok,Thailand
697,Machine 697,active,5,100,01:00,21:59,2023-08-12T10:00:27.566Z,2024-01-22T02:10:08.356Z,2024-02-28T16:19:07.160Z,9,2,"22.723869068437953,104.28817501926062",Bangkok,Thailand
698,Machine 698,inactive,5,100,01:00,19:59,2023-12-13T17:10:46.887Z,2024-01-28T19:26:26.541Z,2024-02-24T05:26:35.237Z,12,2,"8.057348399669625,91.19579574019485",Bangkok,Thailand
699,Machine 699,inactive,5,100,05:00,20:59,2023-11-16T18:01:05.631Z,2023-11-24T18:39:10.072Z,2024-02-19T11:31:15.943Z,19,0,"19.641475672168333,97.30441034659373",Bangkok,Thailand
700,Machine 700,inactive,5,100,00:00,23:59,2023-11-21T17:27:01.903Z,2024-01-06T08:06:59.579Z,2024-02-16T10:57:58.898Z,18,3,"10.76311836234244,101.08262697367695",Bangkok,Thailand
701,Machine 701,active,5,100,06:00,20:59,2023-09-06T03:46:05.583Z,2024-01-22T15:31:09.031Z,2024-02-16T16:12:21.340Z,13,2,"13.343415118414017,100.40050974731832",Bangkok,Thailand
702,Machine 702,active,5,100,01:00,20:59,2023-12-21T13:56:13.944Z,2023-12-22T21:47:24.679Z,2024-02-26T14:32:02.228Z,12,2,"3.6385867882755996,108.70277603095303",Bangkok,Thailand
703,Machine 703,active,5,100,05:00,19:59,2023-09-09T00:46:17.126Z,2023-11-22T04:12:20.214Z,2024-02-15T15:31:55.538Z,0,5,"20.54767985976203,111.71570400060887",Bangkok,Thailand
704,Machine 704,active,5,100,04:00,22:59,2023-09-19T13:20:39.647Z,2023-10-27T22:00:58.590Z,2024-03-04T10:40:57.170Z,6,3,"14.420166677989,109.19912276329342",Bangkok,Thailand
705,Machine 705,active,5,100,00:00,23:59,2023-11-23T10:34:51.570Z,2023-11-23T11:33:22.343Z,2024-03-01T21:43:30.146Z,18,2,"3.6493185708360976,107.468152626142",Bangkok,Thailand
706,Machine 706,inactive,5,100,00:00,20:59,2023-06-01T07:00:53.951Z,2023-09-18T03:32:22.164Z,2024-03-01T22:24:41.252Z,17,1,"19.066808133766948,98.53581289282636",Bangkok,Thailand
707,Machine 707,active,5,100,01:00,20:59,2023-06-01T12:51:27.496Z,2023-08-29T17:13:19.332Z,2024-02-16T13:19:48.699Z,4,1,"14.187499604504094,99.95412915957672",Bangkok,Thailand
708,Machine 708,active,5,100,04:00,22:59,2023-12-19T15:53:40.293Z,2024-01-27T08:44:40.039Z,2024-02-23T03:21:08.332Z,19,4,"11.877198148365279,102.22601881117885",Bangkok,Thailand
709,Machine 709,inactive,5,100,04:00,22:59,2023-08-21T20:05:07.878Z,2024-01-23T21:01:17.012Z,2024-02-28T21:37:56.885Z,0,3,"17.592782771743657,95.47459192962322",Bangkok,Thailand
710,Machine 710,active,5,100,02:00,20:59,2023-12-19T11:32:57.951Z,2024-01-10T21:43:48.063Z,2024-02-23T07:57:00.914Z,20,2,"24.37042435848329,108.56959059005317",Bangkok,Thailand
711,Machine 711,inactive,5,100,05:00,21:59,2023-09-17T09:45:51.790Z,2024-01-01T07:48:58.615Z,2024-02-17T08:22:51.748Z,0,4,"9.789500009005996,102.64331251716055",Bangkok,Thailand
712,Machine 712,active,5,100,01:00,19:59,2023-09-12T06:06:51.310Z,2024-01-21T22:37:46.051Z,2024-02-27T18:28:17.596Z,4,3,"14.835565502357454,96.83161545735209",Bangkok,Thailand
713,Machine 713,inactive,5,100,06:00,20:59,2023-11-17T10:56:20.713Z,2024-01-01T14:02:45.722Z,2024-03-03T15:44:09.742Z,7,4,"9.485027548574259,89.661398071353",Bangkok,Thailand
714,Machine 714,inactive,5,100,01:00,23:59,2023-12-23T18:13:39.306Z,2024-01-19T23:15:51.264Z,2024-02-27T19:55:58.736Z,10,4,"14.239688139067786,103.60676811064536",Bangkok,Thailand
715,Machine 715,active,5,100,04:00,18:59,2023-07-24T08:52:26.671Z,2023-11-03T12:08:51.238Z,2024-03-04T17:39:11.469Z,15,5,"24.31599073976602,100.98858026317862",Bangkok,Thailand
716,Machine 716,active,5,100,03:00,19:59,2023-10-25T13:40:11.683Z,2024-01-18T13:16:16.139Z,2024-03-04T14:11:26.036Z,2,0,"11.820706473655285,101.92806803437315",Bangkok,Thailand
717,Machine 717,active,5,100,06:00,21:59,2023-09-23T22:02:58.669Z,2023-12-13T07:45:34.625Z,2024-02-26T13:13:27.704Z,3,1,"16.63611754108232,94.35386900180958",Bangkok,Thailand
718,Machine 718,inactive,5,100,00:00,21:59,2023-10-30T03:44:31.792Z,2023-11-20T03:03:05.491Z,2024-02-29T11:43:56.568Z,16,3,"16.282419517744227,101.38294055131996",Bangkok,Thailand
719,Machine 719,inactive,5,100,02:00,20:59,2023-08-12T22:44:11.946Z,2023-12-20T12:00:45.057Z,2024-02-16T12:22:52.220Z,8,5,"14.9652519514961,95.49364148407574",Bangkok,Thailand
720,Machine 720,active,5,100,02:00,20:59,2023-11-30T17:46:06.474Z,2023-12-16T20:46:18.943Z,2024-02-16T17:57:05.485Z,19,4,"13.264195125076512,100.80630522618651",Bangkok,Thailand
721,Machine 721,inactive,5,100,05:00,20:59,2023-08-23T13:58:34.463Z,2023-09-09T10:14:32.572Z,2024-02-18T23:00:33.256Z,9,5,"4.040616306816375,102.04650987605817",Bangkok,Thailand
722,Machine 722,active,5,100,05:00,21:59,2024-01-29T20:34:43.201Z,2024-01-30T11:32:36.163Z,2024-02-16T23:34:32.214Z,6,3,"12.316693620823258,105.72785853714197",Bangkok,Thailand
723,Machine 723,inactive,5,100,01:00,19:59,2023-08-25T09:59:33.339Z,2023-09-26T22:52:09.942Z,2024-02-29T00:34:39.099Z,18,3,"7.5681740578836045,97.85261573810476",Bangkok,Thailand
724,Machine 724,active,5,100,04:00,18:59,2023-09-02T06:22:43.434Z,2023-12-08T03:54:25.632Z,2024-03-02T02:57:39.977Z,5,1,"22.782581170922697,108.78036434753164",Bangkok,Thailand
725,Machine 725,active,5,100,01:00,18:59,2023-09-12T07:59:16.506Z,2023-10-02T22:26:40.787Z,2024-02-22T16:43:40.364Z,6,0,"4.97810709630444,93.99638151441468",Bangkok,Thailand
726,Machine 726,active,5,100,02:00,20:59,2023-06-16T15:01:37.246Z,2023-08-10T11:35:34.181Z,2024-02-28T22:12:30.377Z,2,5,"17.12289911287705,97.13105155754238",Bangkok,Thailand
727,Machine 727,inactive,5,100,04:00,22:59,2023-11-09T21:07:14.364Z,2023-12-09T17:59:41.126Z,2024-02-14T00:10:05.089Z,5,1,"10.485160154477438,97.03765777679132",Bangkok,Thailand
728,Machine 728,active,5,100,04:00,23:59,2023-08-31T18:48:32.487Z,2023-11-16T00:22:10.433Z,2024-02-26T17:34:32.460Z,8,4,"7.6289002730951,89.94507802835562",Bangkok,Thailand
729,Machine 729,inactive,5,100,02:00,23:59,2023-07-21T17:38:23.033Z,2024-01-03T14:24:52.558Z,2024-02-15T08:11:41.800Z,12,4,"12.052935933375803,97.89739066493598",Bangkok,Thailand
730,Machine 730,inactive,5,100,04:00,20:59,2023-07-10T10:30:29.237Z,2023-11-24T00:16:05.988Z,2024-02-18T18:57:40.454Z,19,5,"5.2568009585933915,99.94002248153697",Bangkok,Thailand
731,Machine 731,active,5,100,02:00,23:59,2023-12-31T07:40:00.676Z,2024-01-24T02:40:35.253Z,2024-03-02T22:52:21.711Z,19,1,"16.884855418292666,100.62717644614486",Bangkok,Thailand
732,Machine 732,inactive,5,100,01:00,20:59,2024-01-09T16:59:36.853Z,2024-01-10T19:27:39.681Z,2024-02-13T03:40:58.108Z,3,5,"25.07362762228822,106.81482983050614",Bangkok,Thailand
733,Machine 733,active,5,100,00:00,21:59,2023-11-29T14:37:54.735Z,2023-12-09T18:46:56.862Z,2024-02-23T19:45:36.638Z,8,4,"22.101510606241376,90.17471696305495",Bangkok,Thailand
734,Machine 734,active,5,100,01:00,20:59,2024-01-21T15:23:43.344Z,2024-01-30T14:00:53.091Z,2024-02-13T05:35:46.926Z,1,3,"13.915961013511106,94.38088021246585",Bangkok,Thailand
735,Machine 735,active,5,100,06:00,18:59,2023-12-09T05:31:41.522Z,2023-12-23T14:22:49.887Z,2024-02-24T16:46:48.591Z,20,1,"20.71773600875722,101.75783151105509",Bangkok,Thailand
736,Machine 736,active,5,100,02:00,23:59,2023-08-14T07:33:33.388Z,2023-10-26T09:17:38.737Z,2024-03-03T19:00:09.198Z,0,5,"11.437059607448736,103.68292333043269",Bangkok,Thailand
737,Machine 737,inactive,5,100,02:00,18:59,2023-11-21T18:13:09.214Z,2024-01-21T05:57:55.556Z,2024-02-16T20:21:02.808Z,15,3,"13.503820921163419,101.39086168035362",Bangkok,Thailand
738,Machine 738,active,5,100,01:00,22:59,2023-12-30T21:09:13.271Z,2024-01-29T06:13:20.907Z,2024-02-25T07:06:47.569Z,3,3,"11.778022800873085,95.74792976797721",Bangkok,Thailand
739,Machine 739,inactive,5,100,06:00,21:59,2024-01-19T08:18:29.766Z,2024-01-23T22:25:59.810Z,2024-03-03T11:41:34.222Z,8,4,"3.2706072125515018,97.1005687594461",Bangkok,Thailand
740,Machine 740,inactive,5,100,02:00,23:59,2024-01-14T05:40:48.806Z,2024-01-26T16:58:26.943Z,2024-02-27T11:01:37.860Z,18,4,"13.354167441826064,100.78979967801104",Bangkok,Thailand
741,Machine 741,inactive,5,100,00:00,20:59,2024-01-01T02:20:22.694Z,2024-01-27T16:40:23.406Z,2024-02-29T00:32:42.093Z,1,1,"13.658346733483274,112.80092426593092",Bangkok,Thailand
742,Machine 742,active,5,100,03:00,23:59,2023-12-29T05:49:18.213Z,2023-12-30T08:23:27.612Z,2024-02-22T12:12:06.281Z,14,1,"7.316233938973983,108.87217218100659",Bangkok,Thailand
743,Machine 743,inactive,5,100,05:00,22:59,2023-07-10T00:32:17.669Z,2023-07-26T08:06:23.205Z,2024-02-26T23:52:25.181Z,13,0,"13.555374481686425,99.68191591489483",Bangkok,Thailand
744,Machine 744,active,5,100,02:00,20:59,2023-10-24T07:42:52.259Z,2023-11-08T23:28:27.359Z,2024-02-25T03:13:41.614Z,8,1,"10.698677824620068,101.6178879028688",Bangkok,Thailand
745,Machine 745,active,5,100,01:00,18:59,2023-11-27T02:34:57.518Z,2024-01-24T03:02:45.743Z,2024-02-26T04:38:23.092Z,7,0,"10.000428776590983,97.37337723881353",Bangkok,Thailand
746,Machine 746,active,5,100,03:00,23:59,2023-09-13T07:06:32.205Z,2023-12-19T03:26:29.010Z,2024-02-17T04:13:15.650Z,16,3,"17.382943296103655,105.30657571811776",Bangkok,Thailand
747,Machine 747,inactive,5,100,04:00,21:59,2023-09-25T18:50:38.454Z,2023-11-21T08:27:23.867Z,2024-02-29T22:55:11.449Z,5,0,"8.52820890732474,98.60134191961686",Bangkok,Thailand
748,Machine 748,active,5,100,06:00,21:59,2023-12-28T09:52:10.323Z,2024-01-01T18:27:35.906Z,2024-03-03T01:30:05.431Z,20,5,"11.378469625631588,94.17958020071376",Bangkok,Thailand
749,Machine 749,active,5,100,02:00,23:59,2023-08-08T19:01:04.502Z,2023-10-15T06:10:47.845Z,2024-02-26T06:55:56.742Z,7,4,"11.884923471648689,104.3114916691685",Bangkok,Thailand
750,Machine 750,active,5,100,00:00,19:59,2023-11-07T03:20:24.745Z,2023-12-16T22:43:02.305Z,2024-02-19T03:55:39.973Z,9,2,"9.315785393542965,89.59923610609872",Bangkok,Thailand
751,Machine 751,inactive,5,100,04:00,21:59,2024-01-26T05:13:51.078Z,2024-01-29T21:26:10.298Z,2024-02-16T08:25:13.587Z,2,5,"14.101905943518142,103.0387208426041",Bangkok,Thailand
752,Machine 752,active,5,100,00:00,23:59,2023-11-12T07:46:16.864Z,2024-01-12T15:38:17.026Z,2024-02-28T05:46:25.652Z,12,0,"20.097820327179313,107.24267044478916",Bangkok,Thailand
753,Machine 753,active,5,100,02:00,19:59,2023-07-12T11:35:21.877Z,2023-08-05T22:23:31.164Z,2024-02-22T17:48:12.948Z,20,5,"17.60312545170622,95.827796252192",Bangkok,Thailand
754,Machine 754,inactive,5,100,01:00,22:59,2023-06-19T19:18:57.096Z,2023-08-26T07:56:08.105Z,2024-02-18T16:40:03.060Z,18,0,"10.811954252626501,108.86587398151869",Bangkok,Thailand
755,Machine 755,inactive,5,100,03:00,18:59,2023-11-22T08:40:11.229Z,2024-01-26T23:49:35.704Z,2024-02-29T01:19:27.863Z,20,5,"16.342423389383434,103.96391133957138",Bangkok,Thailand
756,Machine 756,inactive,5,100,00:00,23:59,2023-09-14T23:40:19.052Z,2023-11-08T19:36:02.942Z,2024-03-03T14:32:07.496Z,1,4,"11.144796607486786,97.76869200778049",Bangkok,Thailand
757,Machine 757,active,5,100,00:00,23:59,2023-09-15T18:35:23.269Z,2024-01-20T22:53:02.002Z,2024-03-03T08:16:18.552Z,14,0,"20.71113316356832,99.91164450070869",Bangkok,Thailand
758,Machine 758,inactive,5,100,05:00,23:59,2023-08-30T01:27:48.665Z,2024-01-10T00:36:41.267Z,2024-03-03T07:43:02.324Z,3,1,"2.461601909924365,93.81013196069466",Bangkok,Thailand
759,Machine 759,inactive,5,100,02:00,19:59,2023-08-07T15:09:57.720Z,2023-10-16T18:29:20.023Z,2024-02-29T00:03:17.496Z,8,4,"21.793039622600205,103.62881308211388",Bangkok,Thailand
760,Machine 760,inactive,5,100,03:00,23:59,2023-11-17T18:23:10.086Z,2023-12-26T20:18:17.510Z,2024-02-26T15:07:25.034Z,5,5,"12.175072883814007,111.75547429613596",Bangkok,Thailand
761,Machine 761,active,5,100,06:00,23:59,2024-01-18T09:43:48.913Z,2024-01-27T05:30:26.724Z,2024-02-27T10:24:32.122Z,11,5,"2.7123973753236132,106.95455266094666",Bangkok,Thailand
762,Machine 762,inactive,5,100,02:00,18:59,2024-01-15T01:30:58.830Z,2024-01-16T02:01:27.870Z,2024-02-17T13:49:23.731Z,17,1,"7.473139608922522,106.41201301505919",Bangkok,Thailand
763,Machine 763,inactive,5,100,04:00,19:59,2023-06-13T07:22:00.413Z,2023-08-15T15:01:43.837Z,2024-02-20T10:59:13.808Z,17,0,"9.275627140554874,89.24102159934239",Bangkok,Thailand
764,Machine 764,active,5,100,05:00,18:59,2023-08-11T01:38:23.473Z,2024-01-07T09:59:51.989Z,2024-02-26T15:30:59.151Z,17,4,"12.746219190946228,104.73274374667096",Bangkok,Thailand
765,Machine 765,inactive,5,100,05:00,19:59,2023-07-03T01:14:50.069Z,2024-01-24T07:59:31.749Z,2024-02-21T21:10:00.269Z,0,2,"12.700293367144306,105.14390249703297",Bangkok,Thailand
766,Machine 766,inactive,5,100,02:00,21:59,2023-09-04T03:05:57.261Z,2023-12-31T02:02:13.181Z,2024-02-24T03:17:23.033Z,2,0,"8.274463680647493,98.94120286865018",Bangkok,Thailand
767,Machine 767,active,5,100,02:00,23:59,2024-01-24T07:25:22.071Z,2024-01-28T08:29:27.726Z,2024-02-26T10:03:03.098Z,10,5,"13.095715910328947,102.41220089122385",Bangkok,Thailand
768,Machine 768,inactive,5,100,05:00,19:59,2023-11-14T21:03:36.400Z,2024-01-13T12:33:40.446Z,2024-03-03T18:14:02.338Z,11,2,"14.488372624428825,102.08967059070721",Bangkok,Thailand
769,Machine 769,active,5,100,01:00,18:59,2024-01-28T04:59:39.826Z,2024-01-30T13:54:12.341Z,2024-02-21T16:29:06.223Z,9,1,"8.06283249231963,92.47952286666543",Bangkok,Thailand
770,Machine 770,active,5,100,04:00,22:59,2023-07-25T20:21:07.417Z,2023-08-15T09:26:30.564Z,2024-02-21T17:48:40.383Z,15,4,"4.978661746322727,107.2175989895128",Bangkok,Thailand
771,Machine 771,active,5,100,00:00,18:59,2023-07-16T17:31:06.166Z,2023-08-03T13:21:03.119Z,2024-02-28T07:10:50.500Z,4,4,"7.936281399597872,92.90645286575966",Bangkok,Thailand
772,Machine 772,inactive,5,100,03:00,23:59,2023-11-14T20:56:57.604Z,2023-12-07T23:09:04.883Z,2024-02-21T15:59:24.556Z,7,5,"8.175659633483644,102.65973463296302",Bangkok,Thailand
773,Machine 773,active,5,100,06:00,22:59,2023-08-25T10:17:14.416Z,2024-01-20T21:29:04.913Z,2024-02-25T18:28:49.889Z,16,4,"4.806311919894441,97.30822095342512",Bangkok,Thailand
774,Machine 774,inactive,5,100,03:00,22:59,2024-01-22T12:30:00.345Z,2024-01-28T18:07:25.310Z,2024-03-05T00:27:07.263Z,7,2,"14.717832924121163,101.15023238550418",Bangkok,Thailand
775,Machine 775,active,5,100,04:00,18:59,2023-12-29T03:59:15.562Z,2024-01-03T04:30:27.387Z,2024-03-01T14:09:37.224Z,11,3,"13.127606732056874,101.20690267467705",Bangkok,Thailand
776,Machine 776,inactive,5,100,01:00,23:59,2023-08-16T05:36:17.057Z,2023-08-27T16:03:51.187Z,2024-03-04T05:36:11.584Z,17,3,"6.863060543943736,94.57800836854778",Bangkok,Thailand
777,Machine 777,inactive,5,100,01:00,23:59,2023-09-01T18:10:58.241Z,2024-01-02T17:00:31.507Z,2024-02-17T10:12:45.419Z,11,3,"21.149264752440217,89.80806772303106",Bangkok,Thailand
778,Machine 778,active,5,100,06:00,23:59,2024-01-29T06:13:50.267Z,2024-01-29T21:14:13.823Z,2024-03-03T13:58:50.610Z,16,0,"23.93122212748532,99.45179995284764",Bangkok,Thailand
779,Machine 779,inactive,5,100,05:00,22:59,2023-06-24T02:29:46.260Z,2023-10-29T14:27:04.742Z,2024-02-14T02:08:28.454Z,20,1,"18.514468228970657,109.54398549339271",Bangkok,Thailand
780,Machine 780,inactive,5,100,04:00,18:59,2023-12-28T22:15:28.304Z,2023-12-31T16:32:45.096Z,2024-02-13T04:08:53.856Z,18,3,"25.033443226451237,105.28518593936474",Bangkok,Thailand
781,Machine 781,inactive,5,100,00:00,18:59,2023-06-05T07:44:33.445Z,2023-08-27T11:11:53.174Z,2024-02-15T13:04:04.200Z,15,3,"14.6300333408463,100.56475689038439",Bangkok,Thailand
782,Machine 782,active,5,100,01:00,23:59,2024-01-06T13:59:42.991Z,2024-01-27T00:10:01.967Z,2024-02-26T21:03:26.800Z,3,2,"15.89588014399505,103.49336225689126",Bangkok,Thailand
783,Machine 783,inactive,5,100,01:00,19:59,2023-12-23T18:07:21.400Z,2024-01-26T13:06:17.958Z,2024-02-14T09:50:29.493Z,8,5,"13.123094039758636,101.62373056506226",Bangkok,Thailand
784,Machine 784,inactive,5,100,04:00,20:59,2023-12-08T11:42:03.057Z,2023-12-15T18:19:28.267Z,2024-02-16T07:07:15.417Z,8,4,"11.018211200503934,101.0164265456225",Bangkok,Thailand
785,Machine 785,inactive,5,100,04:00,18:59,2023-12-16T06:44:33.153Z,2024-01-12T02:21:38.559Z,2024-02-26T07:33:15.626Z,17,4,"12.987418135536949,98.47317906353624",Bangkok,Thailand
